ENTIDAD,NOMBRE_ENTIDAD,DISTRITO_FEDERAL,DISTRITO_LOCAL,MUNICIPIO,SECCION
19,NUEVO LEON,10,6,40,1642
19,NUEVO LEON,10,6,40,1650
19,NUEVO LEON,10,6,40,1651
19,NUEVO LEON,10,6,40,1652
19,NUEVO LEON,10,6,40,1653
19,NUEVO LEON,10,6,40,1654
19,NUEVO LEON,10,6,40,1655
19,NUEVO LEON,10,6,40,1656
19,NUEVO LEON,10,6,40,1657
19,NUEVO LEON,10,6,40,1658
19,NUEVO LEON,10,6,40,1659
19,NUEVO LEON,10,6,40,1660
19,NUEVO LEON,10,6,40,1661
19,NUEVO LEON,10,6,40,1662
19,NUEVO LEON,10,6,40,1663
19,NUEVO LEON,10,6,40,1664
19,NUEVO LEON,10,6,40,1665
19,NUEVO LEON,10,6,40,1666
19,NUEVO LEON,10,6,40,1667
19,NUEVO LEON,10,6,40,1668
19,NUEVO LEON,10,6,40,1669
19,NUEVO LEON,10,6,40,1670
19,NUEVO LEON,10,6,40,1671
19,NUEVO LEON,10,6,40,1672
19,NUEVO LEON,10,6,40,1673
19,NUEVO LEON,10,6,40,1674
19,NUEVO LEON,10,6,40,1675
19,NUEVO LEON,10,6,40,1676
19,NUEVO LEON,10,6,40,1677
19,NUEVO LEON,10,6,40,1678
19,NUEVO LEON,10,6,40,1679
19,NUEVO LEON,10,6,40,1680
19,NUEVO LEON,10,6,40,1681
19,NUEVO LEON,10,6,40,1682
19,NUEVO LEON,10,6,40,1683
19,NUEVO LEON,10,6,40,1684
19,NUEVO LEON,10,6,40,1685
19,NUEVO LEON,10,6,40,1686
19,NUEVO LEON,10,6,40,1687
19,NUEVO LEON,10,6,40,1688
19,NUEVO LEON,10,6,40,1689
19,NUEVO LEON,10,6,40,1690
19,NUEVO LEON,10,6,40,1691
19,NUEVO LEON,10,6,40,1692
19,NUEVO LEON,10,6,40,1693
19,NUEVO LEON,10,6,40,1694
19,NUEVO LEON,10,6,40,1695
19,NUEVO LEON,10,6,40,1696
19,NUEVO LEON,10,6,40,1697
19,NUEVO LEON,10,6,40,1698
19,NUEVO LEON,10,6,40,1699
19,NUEVO LEON,10,6,40,2724
19,NUEVO LEON,10,6,40,2725
19,NUEVO LEON,10,6,40,2726
19,NUEVO LEON,10,8,40,1313
19,NUEVO LEON,10,8,40,1327
19,NUEVO LEON,10,8,40,1328
19,NUEVO LEON,10,8,40,1329
19,NUEVO LEON,10,8,40,1330
19,NUEVO LEON,10,8,40,1331
19,NUEVO LEON,10,8,40,1332
19,NUEVO LEON,10,8,40,1333
19,NUEVO LEON,10,8,40,1334
19,NUEVO LEON,10,8,40,1335
19,NUEVO LEON,10,8,40,1336
19,NUEVO LEON,10,8,40,1337
19,NUEVO LEON,10,8,40,1338
19,NUEVO LEON,10,8,40,1346
19,NUEVO LEON,10,8,40,1347
19,NUEVO LEON,10,8,40,1348
19,NUEVO LEON,10,8,40,1349
19,NUEVO LEON,10,8,40,1350
19,NUEVO LEON,10,8,40,1351
19,NUEVO LEON,10,8,40,1352
19,NUEVO LEON,10,8,40,1353
19,NUEVO LEON,10,8,40,1354
19,NUEVO LEON,10,8,40,1355
19,NUEVO LEON,10,8,40,1356
19,NUEVO LEON,10,8,40,1357
19,NUEVO LEON,10,8,40,1358
19,NUEVO LEON,10,8,40,1359
19,NUEVO LEON,10,8,40,1360
19,NUEVO LEON,10,8,40,1361
19,NUEVO LEON,10,8,40,1362
19,NUEVO LEON,10,8,40,1363
19,NUEVO LEON,10,8,40,1364
19,NUEVO LEON,10,8,40,1365
19,NUEVO LEON,10,8,40,1366
19,NUEVO LEON,10,8,40,1370
19,NUEVO LEON,10,8,40,1371
19,NUEVO LEON,10,8,40,1372
19,NUEVO LEON,10,8,40,1373
19,NUEVO LEON,10,8,40,1374
19,NUEVO LEON,10,8,40,1375
19,NUEVO LEON,10,8,40,1376
19,NUEVO LEON,10,8,40,1377
19,NUEVO LEON,10,8,40,1378
19,NUEVO LEON,10,8,40,1379
19,NUEVO LEON,10,8,40,1380
19,NUEVO LEON,10,8,40,1381
19,NUEVO LEON,10,8,40,1382
19,NUEVO LEON,10,8,40,1383
19,NUEVO LEON,10,8,40,1384
19,NUEVO LEON,10,8,40,1385
19,NUEVO LEON,10,8,40,1386
19,NUEVO LEON,10,8,40,1387
19,NUEVO LEON,10,8,40,1388
19,NUEVO LEON,10,8,40,1389
19,NUEVO LEON,10,8,40,1390
19,NUEVO LEON,10,8,40,1391
19,NUEVO LEON,10,8,40,1392
19,NUEVO LEON,10,8,40,1393
19,NUEVO LEON,10,8,40,1394
19,NUEVO LEON,10,8,40,1395
19,NUEVO LEON,10,8,40,1396
19,NUEVO LEON,10,8,40,1397
19,NUEVO LEON,10,8,40,1398
19,NUEVO LEON,10,8,40,1399
19,NUEVO LEON,10,8,40,1400
19,NUEVO LEON,10,8,40,1401
19,NUEVO LEON,10,8,40,1402
19,NUEVO LEON,10,8,40,1403
19,NUEVO LEON,10,8,40,1404
19,NUEVO LEON,10,8,40,1405
19,NUEVO LEON,10,8,40,1406
19,NUEVO LEON,10,8,40,1407
19,NUEVO LEON,10,8,40,1408
19,NUEVO LEON,10,8,40,1409
19,NUEVO LEON,10,8,40,1410
19,NUEVO LEON,10,8,40,1411
19,NUEVO LEON,10,8,40,1412
19,NUEVO LEON,10,8,40,1413
19,NUEVO LEON,10,8,40,1414
19,NUEVO LEON,10,8,40,1415
19,NUEVO LEON,10,8,40,1416
19,NUEVO LEON,10,8,40,1417
19,NUEVO LEON,10,8,40,1418
19,NUEVO LEON,10,8,40,1419
19,NUEVO LEON,10,8,40,1420
19,NUEVO LEON,10,8,40,1421
19,NUEVO LEON,10,8,40,1423
19,NUEVO LEON,10,8,40,1424
19,NUEVO LEON,10,8,40,1425
19,NUEVO LEON,10,8,40,1426
19,NUEVO LEON,10,8,40,1427
19,NUEVO LEON,10,8,40,1428
19,NUEVO LEON,10,8,40,1429
19,NUEVO LEON,10,8,40,1430
19,NUEVO LEON,10,8,40,1431
19,NUEVO LEON,10,8,40,3013
19,NUEVO LEON,10,8,40,3014
19,NUEVO LEON,10,8,40,3015
19,NUEVO LEON,10,8,40,3016
19,NUEVO LEON,10,8,40,3017
19,NUEVO LEON,10,8,40,3018
19,NUEVO LEON,10,8,40,3019
19,NUEVO LEON,10,8,40,3020
19,NUEVO LEON,11,13,26,714
19,NUEVO LEON,11,13,26,715
19,NUEVO LEON,11,13,26,716
19,NUEVO LEON,11,13,26,717
19,NUEVO LEON,11,13,26,718
19,NUEVO LEON,11,13,26,719
19,NUEVO LEON,11,13,26,728
19,NUEVO LEON,11,13,26,729
19,NUEVO LEON,11,13,26,730
19,NUEVO LEON,11,13,26,731
19,NUEVO LEON,11,13,26,732
19,NUEVO LEON,11,13,26,733
19,NUEVO LEON,11,13,26,734
19,NUEVO LEON,11,13,26,735
19,NUEVO LEON,11,13,26,736
19,NUEVO LEON,11,13,26,737
19,NUEVO LEON,11,13,26,738
19,NUEVO LEON,11,13,26,740
19,NUEVO LEON,11,13,26,741
19,NUEVO LEON,11,13,26,743
19,NUEVO LEON,11,13,26,745
19,NUEVO LEON,11,13,26,746
19,NUEVO LEON,11,13,26,747
19,NUEVO LEON,11,13,26,748
19,NUEVO LEON,11,13,26,749
19,NUEVO LEON,11,13,26,750
19,NUEVO LEON,11,13,26,751
19,NUEVO LEON,11,13,26,752
19,NUEVO LEON,11,13,26,753
19,NUEVO LEON,11,13,26,754
19,NUEVO LEON,11,13,26,755
19,NUEVO LEON,11,13,26,756
19,NUEVO LEON,11,13,26,757
19,NUEVO LEON,11,13,26,758
19,NUEVO LEON,11,13,26,767
19,NUEVO LEON,11,13,26,768
19,NUEVO LEON,11,13,26,769
19,NUEVO LEON,11,13,26,770
19,NUEVO LEON,11,13,26,771
19,NUEVO LEON,11,13,26,772
19,NUEVO LEON,11,13,26,773
19,NUEVO LEON,11,13,26,774
19,NUEVO LEON,11,13,26,775
19,NUEVO LEON,11,13,26,776
19,NUEVO LEON,11,13,26,777
19,NUEVO LEON,11,13,26,778
19,NUEVO LEON,11,13,26,779
19,NUEVO LEON,11,13,26,780
19,NUEVO LEON,11,13,26,786
19,NUEVO LEON,11,13,26,787
19,NUEVO LEON,11,13,26,788
19,NUEVO LEON,11,13,26,789
19,NUEVO LEON,11,13,26,790
19,NUEVO LEON,11,13,26,791
19,NUEVO LEON,11,13,26,792
19,NUEVO LEON,11,13,26,793
19,NUEVO LEON,11,13,26,794
19,NUEVO LEON,11,13,26,795
19,NUEVO LEON,11,13,26,796
19,NUEVO LEON,11,13,26,797
19,NUEVO LEON,11,13,26,798
19,NUEVO LEON,11,13,26,799
19,NUEVO LEON,11,13,26,800
19,NUEVO LEON,11,13,26,801
19,NUEVO LEON,11,13,26,802
19,NUEVO LEON,11,13,26,803
19,NUEVO LEON,11,13,26,804
19,NUEVO LEON,11,13,26,3021
19,NUEVO LEON,11,13,26,3022
19,NUEVO LEON,11,13,26,3023
19,NUEVO LEON,11,13,26,3024
19,NUEVO LEON,11,13,26,3211
19,NUEVO LEON,11,13,26,3212
19,NUEVO LEON,11,13,26,3213
19,NUEVO LEON,11,13,26,3214
19,NUEVO LEON,11,13,26,3215
19,NUEVO LEON,11,13,26,3216
19,NUEVO LEON,11,13,26,3217
19,NUEVO LEON,11,13,26,3218
19,NUEVO LEON,11,13,26,3219
19,NUEVO LEON,11,13,26,3220
19,NUEVO LEON,11,14,26,680
19,NUEVO LEON,11,14,26,681
19,NUEVO LEON,11,14,26,688
19,NUEVO LEON,11,14,26,689
19,NUEVO LEON,11,14,26,690
19,NUEVO LEON,11,14,26,691
19,NUEVO LEON,11,14,26,692
19,NUEVO LEON,11,14,26,695
19,NUEVO LEON,11,14,26,696
19,NUEVO LEON,11,14,26,697
19,NUEVO LEON,11,15,26,526
19,NUEVO LEON,11,15,26,527
19,NUEVO LEON,11,15,26,528
19,NUEVO LEON,11,15,26,529
19,NUEVO LEON,11,15,26,530
19,NUEVO LEON,11,15,26,531
19,NUEVO LEON,11,15,26,532
19,NUEVO LEON,11,15,26,533
19,NUEVO LEON,11,15,26,534
19,NUEVO LEON,11,15,26,535
19,NUEVO LEON,11,15,26,536
19,NUEVO LEON,11,15,26,537
19,NUEVO LEON,11,15,26,538
19,NUEVO LEON,11,15,26,539
19,NUEVO LEON,11,15,26,540
19,NUEVO LEON,11,15,26,541
19,NUEVO LEON,11,15,26,542
19,NUEVO LEON,11,15,26,543
19,NUEVO LEON,11,15,26,544
19,NUEVO LEON,11,15,26,545
19,NUEVO LEON,11,15,26,546
19,NUEVO LEON,11,15,26,547
19,NUEVO LEON,11,15,26,548
19,NUEVO LEON,11,15,26,549
19,NUEVO LEON,11,15,26,550
19,NUEVO LEON,11,15,26,551
19,NUEVO LEON,11,15,26,552
19,NUEVO LEON,11,15,26,553
19,NUEVO LEON,11,15,26,554
19,NUEVO LEON,11,15,26,555
19,NUEVO LEON,11,15,26,556
19,NUEVO LEON,11,15,26,557
19,NUEVO LEON,11,15,26,558
19,NUEVO LEON,11,15,26,559
19,NUEVO LEON,11,15,26,560
19,NUEVO LEON,11,15,26,561
19,NUEVO LEON,11,15,26,562
19,NUEVO LEON,11,15,26,563
19,NUEVO LEON,11,15,26,564
19,NUEVO LEON,11,15,26,565
19,NUEVO LEON,11,15,26,566
19,NUEVO LEON,11,15,26,567
19,NUEVO LEON,11,15,26,568
19,NUEVO LEON,11,15,26,569
19,NUEVO LEON,11,15,26,570
19,NUEVO LEON,11,15,26,571
19,NUEVO LEON,11,15,26,572
19,NUEVO LEON,11,15,26,573
19,NUEVO LEON,11,15,26,574
19,NUEVO LEON,11,15,26,575
19,NUEVO LEON,11,15,26,576
19,NUEVO LEON,11,15,26,577
19,NUEVO LEON,11,15,26,578
19,NUEVO LEON,11,15,26,579
19,NUEVO LEON,11,15,26,580
19,NUEVO LEON,11,15,26,581
19,NUEVO LEON,11,15,26,582
19,NUEVO LEON,11,15,26,583
19,NUEVO LEON,11,15,26,584
19,NUEVO LEON,11,15,26,585
19,NUEVO LEON,11,15,26,586
19,NUEVO LEON,11,15,26,587
19,NUEVO LEON,11,15,26,588
19,NUEVO LEON,11,15,26,589
19,NUEVO LEON,11,15,26,590
19,NUEVO LEON,11,15,26,591
19,NUEVO LEON,11,15,26,592
19,NUEVO LEON,11,15,26,593
19,NUEVO LEON,11,15,26,594
19,NUEVO LEON,11,15,26,595
19,NUEVO LEON,11,15,26,596
19,NUEVO LEON,11,15,26,597
19,NUEVO LEON,11,15,26,598
19,NUEVO LEON,11,15,26,599
19,NUEVO LEON,11,15,26,600
19,NUEVO LEON,11,15,26,601
19,NUEVO LEON,11,15,26,602
19,NUEVO LEON,11,15,26,603
19,NUEVO LEON,11,15,26,624
19,NUEVO LEON,11,15,26,625
19,NUEVO LEON,11,15,26,626
19,NUEVO LEON,11,15,26,627
19,NUEVO LEON,11,15,26,628
19,NUEVO LEON,11,15,26,629
19,NUEVO LEON,11,15,26,630
19,NUEVO LEON,11,15,26,631
19,NUEVO LEON,11,15,26,632
19,NUEVO LEON,11,15,26,633
19,NUEVO LEON,11,15,26,634
19,NUEVO LEON,11,15,26,635
19,NUEVO LEON,11,15,26,636
19,NUEVO LEON,11,15,26,637
19,NUEVO LEON,11,15,26,638
19,NUEVO LEON,11,15,26,639
19,NUEVO LEON,11,15,26,640
19,NUEVO LEON,11,15,26,641
19,NUEVO LEON,11,15,26,642
19,NUEVO LEON,11,15,26,643
19,NUEVO LEON,11,15,26,653
19,NUEVO LEON,11,15,26,654
19,NUEVO LEON,11,15,26,655
19,NUEVO LEON,11,15,26,656
19,NUEVO LEON,11,15,26,657
19,NUEVO LEON,11,15,26,658
19,NUEVO LEON,11,15,26,659
19,NUEVO LEON,11,15,26,660
19,NUEVO LEON,11,15,26,661
19,NUEVO LEON,11,15,26,662
19,NUEVO LEON,11,15,26,663
19,NUEVO LEON,11,15,26,664
19,NUEVO LEON,11,15,26,665
19,NUEVO LEON,11,15,26,666
19,NUEVO LEON,11,15,26,667
19,NUEVO LEON,11,15,26,668
19,NUEVO LEON,11,15,26,682
19,NUEVO LEON,11,15,26,683
19,NUEVO LEON,11,15,26,684
19,NUEVO LEON,11,15,26,685
19,NUEVO LEON,11,15,26,686
19,NUEVO LEON,11,15,26,687
19,NUEVO LEON,11,15,26,720
19,NUEVO LEON,11,15,26,721
19,NUEVO LEON,11,15,26,722
19,NUEVO LEON,11,15,26,723
19,NUEVO LEON,11,15,26,724
19,NUEVO LEON,11,15,26,725
19,NUEVO LEON,11,15,26,726
19,NUEVO LEON,11,15,26,727
19,NUEVO LEON,11,15,26,759
19,NUEVO LEON,11,15,26,760
19,NUEVO LEON,11,15,26,761
19,NUEVO LEON,11,15,26,762
19,NUEVO LEON,11,15,26,763
19,NUEVO LEON,11,15,26,764
19,NUEVO LEON,11,15,26,765
19,NUEVO LEON,11,15,26,766
19,NUEVO LEON,11,15,26,781
19,NUEVO LEON,11,15,26,782
19,NUEVO LEON,11,15,26,783
19,NUEVO LEON,11,15,26,784
19,NUEVO LEON,11,15,26,785
19,NUEVO LEON,11,15,26,2901
19,NUEVO LEON,12,22,32,846
19,NUEVO LEON,12,22,32,847
19,NUEVO LEON,12,22,32,848
19,NUEVO LEON,12,22,32,849
19,NUEVO LEON,12,22,32,851
19,NUEVO LEON,12,22,32,852
19,NUEVO LEON,12,22,32,853
19,NUEVO LEON,12,22,32,2330
19,NUEVO LEON,12,22,32,2331
19,NUEVO LEON,12,22,32,2332
19,NUEVO LEON,12,22,32,2333
19,NUEVO LEON,12,22,32,2334
19,NUEVO LEON,12,22,32,2339
19,NUEVO LEON,12,22,32,2340
19,NUEVO LEON,12,22,32,2342
19,NUEVO LEON,12,22,32,2343
19,NUEVO LEON,12,22,32,2351
19,NUEVO LEON,12,22,32,2352
19,NUEVO LEON,12,22,32,2353
19,NUEVO LEON,12,22,32,2354
19,NUEVO LEON,12,22,32,2355
19,NUEVO LEON,12,22,32,2356
19,NUEVO LEON,12,22,32,2357
19,NUEVO LEON,12,22,32,2358
19,NUEVO LEON,12,22,32,2359
19,NUEVO LEON,12,22,32,2360
19,NUEVO LEON,12,22,32,2361
19,NUEVO LEON,12,22,32,2362
19,NUEVO LEON,12,22,32,2363
19,NUEVO LEON,12,22,32,2364
19,NUEVO LEON,12,22,32,2365
19,NUEVO LEON,12,22,32,2366
19,NUEVO LEON,12,22,32,2367
19,NUEVO LEON,12,22,32,2368
19,NUEVO LEON,12,22,32,2369
19,NUEVO LEON,12,22,32,2370
19,NUEVO LEON,12,22,32,2371
19,NUEVO LEON,12,22,32,2372
19,NUEVO LEON,12,22,32,2373
19,NUEVO LEON,12,22,32,2374
19,NUEVO LEON,12,22,32,2375
19,NUEVO LEON,12,22,32,2376
19,NUEVO LEON,12,22,32,2377
19,NUEVO LEON,12,22,32,2378
19,NUEVO LEON,12,22,32,2379
19,NUEVO LEON,12,22,32,2381
19,NUEVO LEON,12,22,32,2382
19,NUEVO LEON,12,22,32,2383
19,NUEVO LEON,12,22,32,2384
19,NUEVO LEON,12,22,32,2385
19,NUEVO LEON,12,22,32,2386
19,NUEVO LEON,12,22,32,2387
19,NUEVO LEON,12,22,32,2388
19,NUEVO LEON,12,22,32,2389
19,NUEVO LEON,12,22,32,2390
19,NUEVO LEON,12,22,32,2391
19,NUEVO LEON,12,22,32,2392
19,NUEVO LEON,12,22,32,2393
19,NUEVO LEON,12,22,32,2394
19,NUEVO LEON,12,22,32,2395
19,NUEVO LEON,12,22,32,2396
19,NUEVO LEON,12,22,32,2397
19,NUEVO LEON,12,22,32,2398
19,NUEVO LEON,12,22,32,2399
19,NUEVO LEON,12,22,32,2400
19,NUEVO LEON,12,22,32,2401
19,NUEVO LEON,12,22,32,2402
19,NUEVO LEON,12,22,32,2403
19,NUEVO LEON,12,22,32,2404
19,NUEVO LEON,12,22,32,2405
19,NUEVO LEON,12,22,32,2406
19,NUEVO LEON,12,22,32,2407
19,NUEVO LEON,12,22,32,2723
19,NUEVO LEON,12,22,32,2877
19,NUEVO LEON,12,22,32,2879
19,NUEVO LEON,12,22,32,2880
19,NUEVO LEON,12,22,32,2881
19,NUEVO LEON,12,22,32,2882
19,NUEVO LEON,12,22,32,3228
19,NUEVO LEON,12,22,32,3229
19,NUEVO LEON,12,22,32,3230
19,NUEVO LEON,12,22,32,3231
19,NUEVO LEON,12,22,32,3232
19,NUEVO LEON,12,22,32,3233
19,NUEVO LEON,12,22,32,3234
19,NUEVO LEON,12,22,32,3235
19,NUEVO LEON,12,22,32,3236
19,NUEVO LEON,12,22,32,3237
19,NUEVO LEON,12,22,32,3238
19,NUEVO LEON,12,22,32,3239
19,NUEVO LEON,12,22,32,3240
19,NUEVO LEON,12,22,32,3241
19,NUEVO LEON,12,22,32,3242
19,NUEVO LEON,12,22,32,3243
19,NUEVO LEON,12,22,32,3244
19,NUEVO LEON,12,22,32,3245
19,NUEVO LEON,12,22,32,3246
19,NUEVO LEON,12,22,32,3247
19,NUEVO LEON,12,22,32,3248
19,NUEVO LEON,12,23,32,835
19,NUEVO LEON,12,23,32,837
19,NUEVO LEON,12,23,32,838
19,NUEVO LEON,12,23,32,839
19,NUEVO LEON,12,23,32,841
19,NUEVO LEON,12,23,32,843
19,NUEVO LEON,12,23,32,2308
19,NUEVO LEON,12,23,32,2309
19,NUEVO LEON,12,23,32,2310
19,NUEVO LEON,12,23,32,2311
19,NUEVO LEON,12,23,32,2312
19,NUEVO LEON,12,23,32,2313
19,NUEVO LEON,12,23,32,2314
19,NUEVO LEON,12,23,32,2315
19,NUEVO LEON,12,23,32,2316
19,NUEVO LEON,12,23,32,2317
19,NUEVO LEON,12,23,32,2318
19,NUEVO LEON,12,23,32,2319
19,NUEVO LEON,12,23,32,2320
19,NUEVO LEON,12,23,32,2321
19,NUEVO LEON,12,23,32,2322
19,NUEVO LEON,12,23,32,2323
19,NUEVO LEON,12,23,32,2324
19,NUEVO LEON,12,23,32,2325
19,NUEVO LEON,12,23,32,2326
19,NUEVO LEON,12,23,32,2327
19,NUEVO LEON,12,23,32,2328
19,NUEVO LEON,12,23,32,2335
19,NUEVO LEON,12,23,32,2336
19,NUEVO LEON,12,23,32,2337
19,NUEVO LEON,12,23,32,2338
19,NUEVO LEON,12,23,32,2341
19,NUEVO LEON,12,23,32,2344
19,NUEVO LEON,12,23,32,2345
19,NUEVO LEON,12,23,32,2346
19,NUEVO LEON,12,23,32,2347
19,NUEVO LEON,12,23,32,2348
19,NUEVO LEON,12,23,32,2349
19,NUEVO LEON,12,23,32,2350
19,NUEVO LEON,12,23,32,2662
19,NUEVO LEON,12,23,32,2663
19,NUEVO LEON,12,23,32,2664
19,NUEVO LEON,12,23,32,2665
19,NUEVO LEON,12,23,32,2666
19,NUEVO LEON,12,23,32,2667
19,NUEVO LEON,12,23,32,2668
19,NUEVO LEON,12,23,32,2669
19,NUEVO LEON,12,23,32,2670
19,NUEVO LEON,12,23,32,2671
19,NUEVO LEON,12,23,32,2672
19,NUEVO LEON,12,23,32,2673
19,NUEVO LEON,12,23,32,2674
19,NUEVO LEON,12,23,32,2675
19,NUEVO LEON,12,23,32,2676
19,NUEVO LEON,12,23,32,2677
19,NUEVO LEON,12,23,32,2678
19,NUEVO LEON,12,23,32,2679
19,NUEVO LEON,12,23,32,2680
19,NUEVO LEON,12,23,32,2681
19,NUEVO LEON,12,23,32,2682
19,NUEVO LEON,12,23,32,2683
19,NUEVO LEON,12,23,32,2684
19,NUEVO LEON,12,23,32,2685
19,NUEVO LEON,12,23,32,2686
19,NUEVO LEON,12,23,32,2687
19,NUEVO LEON,12,23,32,2688
19,NUEVO LEON,12,23,32,2689
19,NUEVO LEON,12,23,32,2690
19,NUEVO LEON,12,23,32,2691
19,NUEVO LEON,12,23,32,2692
19,NUEVO LEON,12,23,32,2693
19,NUEVO LEON,12,23,32,2694
19,NUEVO LEON,12,23,32,2862
19,NUEVO LEON,12,23,32,2863
19,NUEVO LEON,12,23,32,2864
19,NUEVO LEON,12,23,32,2865
19,NUEVO LEON,12,23,32,2866
19,NUEVO LEON,12,23,32,2867
19,NUEVO LEON,12,23,32,2868
19,NUEVO LEON,12,23,32,2869
19,NUEVO LEON,12,23,32,2870
19,NUEVO LEON,12,23,32,2871
19,NUEVO LEON,12,23,32,2872
19,NUEVO LEON,12,23,32,2873
19,NUEVO LEON,12,23,32,2874
19,NUEVO LEON,12,23,32,2875
19,NUEVO LEON,12,23,32,2876
19,NUEVO LEON,12,23,32,2878
19,NUEVO LEON,12,23,32,2909
19,NUEVO LEON,12,23,32,2910
19,NUEVO LEON,12,23,32,3104
19,NUEVO LEON,12,23,32,3105
19,NUEVO LEON,12,23,32,3106
19,NUEVO LEON,12,23,32,3107
19,NUEVO LEON,12,23,32,3108
19,NUEVO LEON,12,23,32,3109
19,NUEVO LEON,12,23,32,3110
19,NUEVO LEON,12,23,32,3111
19,NUEVO LEON,12,23,32,3112
19,NUEVO LEON,12,23,32,3113
19,NUEVO LEON,12,23,32,3114
19,NUEVO LEON,12,23,32,3221
19,NUEVO LEON,12,23,32,3222
19,NUEVO LEON,12,23,32,3223
19,NUEVO LEON,12,23,32,3224
19,NUEVO LEON,12,23,32,3225
19,NUEVO LEON,12,23,32,3226
19,NUEVO LEON,12,23,32,3227
19,NUEVO LEON,13,4,1,1
19,NUEVO LEON,13,4,1,2
19,NUEVO LEON,13,4,8,168
19,NUEVO LEON,13,4,8,169
19,NUEVO LEON,13,4,8,170
19,NUEVO LEON,13,4,8,171
19,NUEVO LEON,13,4,10,219
19,NUEVO LEON,13,4,10,2437
19,NUEVO LEON,13,4,10,3061
19,NUEVO LEON,13,4,10,3062
19,NUEVO LEON,13,4,10,3063
19,NUEVO LEON,13,4,10,3064
19,NUEVO LEON,13,4,10,3065
19,NUEVO LEON,13,4,10,3066
19,NUEVO LEON,13,4,10,3067
19,NUEVO LEON,13,4,10,3068
19,NUEVO LEON,13,4,10,3069
19,NUEVO LEON,13,4,10,3070
19,NUEVO LEON,13,4,10,3071
19,NUEVO LEON,13,4,10,3072
19,NUEVO LEON,13,4,10,3073
19,NUEVO LEON,13,4,10,3074
19,NUEVO LEON,13,4,10,3075
19,NUEVO LEON,13,4,10,3076
19,NUEVO LEON,13,4,10,3077
19,NUEVO LEON,13,4,10,3078
19,NUEVO LEON,13,4,10,3079
19,NUEVO LEON,13,4,10,3080
19,NUEVO LEON,13,4,10,3081
19,NUEVO LEON,13,4,10,3082
19,NUEVO LEON,13,4,28,811
19,NUEVO LEON,13,4,28,812
19,NUEVO LEON,13,4,28,813
19,NUEVO LEON,13,4,28,814
19,NUEVO LEON,13,4,28,815
19,NUEVO LEON,13,4,28,816
19,NUEVO LEON,13,4,28,817
19,NUEVO LEON,13,4,28,818
19,NUEVO LEON,13,4,28,819
19,NUEVO LEON,13,4,38,925
19,NUEVO LEON,13,4,38,927
19,NUEVO LEON,13,4,38,928
19,NUEVO LEON,13,4,38,930
19,NUEVO LEON,13,4,38,2408
19,NUEVO LEON,13,4,38,2409
19,NUEVO LEON,13,4,38,2410
19,NUEVO LEON,13,4,46,1752
19,NUEVO LEON,13,4,46,1753
19,NUEVO LEON,13,4,46,1754
19,NUEVO LEON,13,4,46,1755
19,NUEVO LEON,13,4,46,1756
19,NUEVO LEON,13,4,46,1757
19,NUEVO LEON,13,4,46,1758
19,NUEVO LEON,13,4,46,1759
19,NUEVO LEON,13,4,46,2767
19,NUEVO LEON,13,4,46,2768
19,NUEVO LEON,13,4,46,2769
19,NUEVO LEON,13,4,46,2770
19,NUEVO LEON,13,4,46,2771
19,NUEVO LEON,13,4,46,2772
19,NUEVO LEON,13,4,46,2773
19,NUEVO LEON,13,4,46,2774
19,NUEVO LEON,13,4,46,2775
19,NUEVO LEON,13,4,46,2776
19,NUEVO LEON,13,4,46,2777
19,NUEVO LEON,13,4,46,2778
19,NUEVO LEON,13,4,46,2779
19,NUEVO LEON,13,4,46,2780
19,NUEVO LEON,13,4,46,2781
19,NUEVO LEON,13,4,46,2782
19,NUEVO LEON,13,4,46,2783
19,NUEVO LEON,13,4,46,2784
19,NUEVO LEON,13,4,46,2785
19,NUEVO LEON,13,4,51,2118
19,NUEVO LEON,13,4,51,2119
19,NUEVO LEON,13,4,51,2120
19,NUEVO LEON,13,4,51,2121
19,NUEVO LEON,13,4,51,2122
19,NUEVO LEON,13,4,51,2123
19,NUEVO LEON,13,21,2,3
19,NUEVO LEON,13,21,2,4
19,NUEVO LEON,13,21,2,5
19,NUEVO LEON,13,21,2,6
19,NUEVO LEON,13,21,2,7
19,NUEVO LEON,13,21,2,8
19,NUEVO LEON,13,21,2,9
19,NUEVO LEON,13,21,2,10
19,NUEVO LEON,13,21,2,11
19,NUEVO LEON,13,21,5,39
19,NUEVO LEON,13,21,5,40
19,NUEVO LEON,13,21,5,41
19,NUEVO LEON,13,21,5,42
19,NUEVO LEON,13,21,5,43
19,NUEVO LEON,13,21,5,44
19,NUEVO LEON,13,21,5,45
19,NUEVO LEON,13,21,5,46
19,NUEVO LEON,13,21,5,47
19,NUEVO LEON,13,21,5,48
19,NUEVO LEON,13,21,5,49
19,NUEVO LEON,13,21,5,51
19,NUEVO LEON,13,21,5,52
19,NUEVO LEON,13,21,5,55
19,NUEVO LEON,13,21,5,57
19,NUEVO LEON,13,21,5,61
19,NUEVO LEON,13,21,12,233
19,NUEVO LEON,13,21,12,234
19,NUEVO LEON,13,21,12,236
19,NUEVO LEON,13,21,12,2846
19,NUEVO LEON,13,21,12,2847
19,NUEVO LEON,13,21,12,2848
19,NUEVO LEON,13,21,12,2849
19,NUEVO LEON,13,21,12,2850
19,NUEVO LEON,13,21,12,2851
